id,query,llm_answer,reference_answer,rouge_l_f1,semantic_similarity
11,How does Infosys describe its AI strategy and its transition from AI experimentation to enterprise-scale AI adoption?,"Infosys describes its AI strategy through a two-pronged approach: capturing new demand for AI-first services across six value pools and augmenting existing services with AI to expand wallet share. The company emphasizes designing and implementing AI strategies, platforms, and architectures tailored to business needs. They focus on orchestrating AI agents, proprietary platforms, and third-party tools on purpose-built infrastructure to establish a unified, enterprise-wide AI operating model, moving beyond mere experimentation to practical, responsible deployment that translates into measurable business outcomes.

Furthermore, Infosys collaborates with partners like OpenAI and health organizations like Sentara to help organizations transition from AI experimentation to implementation in real-world contexts, emphasizing responsible AI design, governance, and operational readiness. This comprehensive framework aims to embed AI across core workflows, enhancing efficiency, care delivery, and overall organizational effectiveness along the path to enterprise-scale AI adoption.","Infosys describes its AI strategy as an AI-first approach focused on moving enterprises from pilots and possibilities to measurable business outcomes at scale. It says AI must become the “operating substrate” of the enterprise, shaping decisions, workflows, customer trust, and regulatory confidence.

Its strategy centers on the Infosys AI First Value Framework, powered by Infosys Topaz, its generative and agentic AI suite, and Infosys Topaz Fabric, its agentic services suite. Infosys says enterprise-scale AI adoption requires trusted data, reimagined core processes, domain-aware agents working with people, AI-led modernization of legacy systems, edge intelligence and digital twins, and responsible, secure, ethical AI aligned with regulation.

Infosys says it is collaborating with 90% of its top 200 clients on AI journeys, has more than 4,600 AI projects underway, and has developed over 30 new service offerings across six value pools. It positions its role as helping enterprises unlock AI value measurably, responsibly, and at scale, rather than merely deploying technology.",0.18241042345276876,0.8434724807739258
12,"What enterprise AI traction has Infosys reported across top clients, AI projects, and new service offerings?","Infosys has reported collaborating with 90% of its top 200 clients on their AI journeys, with more than 4,600 AI projects underway. Additionally, it has developed more than 30 new service offerings across the six value pools in its AI strategy.","Infosys delivered measurable AI-led outcomes across these clients:

- Liberty Global: supported more than 1,000 platform deliveries, enabled AI solutions for around 8 million TV customers, improved self-service and customer care, reduced outages by 50% year on year, and reduced impacted customers by 60%.
- Hertz: analyzed nearly three million lines of legacy COBOL code, accelerated modernization timelines by 60%, reduced technical debt and hosting costs, improved platform agility, scalability, and resilience, and created a scalable foundation for further modernization and automation.
- Microsoft: improved critical incident response times by 33%, reduced engagement time from 15 minutes to under 10 minutes, cut root cause analysis turnaround by 40% from five days to one day, improved workload resiliency through proactive AI insights, and achieved top-box ratings for over 90% of critical cases.
- Mondelēz International: implemented enterprise-wide traceability at scale, connecting more than 50 suppliers, capturing over 0.5 million events per day, integrating more than 220 plants and distribution centers, mapping more than 150 raw-to-finished-goods processes, accelerating FSMA compliance reporting, and strengthening food safety readiness, compliance reliability, and customer trust.",0.07048458149779735,0.5644378066062927
13,"What are the six capitals used by Infosys in its Integrated Annual Report, and why are they important?",I could not find this information in the provided documents.,"Infosys uses six capitals: Financial Capital, Natural Capital, Human Capital, Manufactured Capital, Intellectual Capital, and Social and Relationship Capital.

They are important because they provide a holistic view of how Infosys creates and preserves short-, medium-, and long-term value. They are inter-dependent and mutually beneficial, creating synergy across the organization, while Infosys’ strategy, ESG vision, and ambitions channel inputs through these capitals into impactful outputs and outcomes for stakeholders.",0.02469135802469136,0.006482711061835289
14,"What are the biggest AI-related risks identified by Infosys, and how does the company plan to mitigate them?","The biggest AI-related risks identified by Infosys include:

1. **Failure to transform existing services using AI or scale new AI-first offerings**, which could affect win rates, market share, revenue, and profits.
   
   **Mitigation Plans**: 
   - Differentiation of services through innovation and industry solutions leveraging AI.
   - Continued investment to identify, incubate, develop, and launch AI-first offerings.
   - Proactive measures to identify and mitigate operational issues.
   - Implementation of an AI talent transformation strategy.
   - Development of deep AI engineering expertise.","Infosys identifies the biggest AI-related risk as failure to transform existing services using AI and/or scale new AI-first service offerings to meet evolving customer needs. This could reduce win rates, market share, revenue, and profits.

Infosys plans to mitigate this by:
- Differentiating services through constant innovation and AI-led industry solutions.
- Continuing investments to identify, incubate, develop, and launch innovative AI-first offerings.
- Implementing proactive measures to identify and mitigate operational issues.
- Implementing an AI talent transformation strategy to build an ambidextrous organization.
- Building deep AI engineering expertise.",0.7500000000000001,0.8633052110671997
15,How could Global Capability Centers (GCCs) affect Infosys' future growth and profitability?,"Global Capability Centers (GCCs) could affect Infosys' future growth and profitability by potentially reducing its addressable market share. Clients may insource services or establish or expand their own GCCs, which can lead to a decline in the demand for Infosys's services. This shift can adversely impact Infosys's growth and profitability. To address this risk, Infosys is focusing on collaboration and co-creation for GCC requirements and has established a GCC practice that supports various engagement models, as well as an AI-first model to transform GCCs into innovation hubs.","GCCs could reduce Infosys’ future addressable market share if customers insource work or establish or expand their own Global Capability Centers for services Infosys provides. This could negatively affect Infosys’ overall growth and profitability. Infosys sees mitigation and opportunity through collaboration, co-creation, scaling a GCC practice for models such as assisted GCC build, build-operate-transfer, and captive carveouts, and using an AI-first model to transform GCCs into innovation hubs.",0.49079754601227,0.9172753691673279
16,What cybersecurity and data privacy risks does Infosys highlight in its annual report?,"Infosys highlights the following cybersecurity and data privacy risks in its annual report:

1. **Cybersecurity Risks**: 
   - Cyber threats evolve rapidly, and failure to adapt threat detection and prevention measures could allow attacks to breach information networks or solutions and product offerings.
   - Failure to protect sensitive and confidential stakeholder information in accordance with applicable laws and contractual obligations could adversely affect operations and client satisfaction and result in significant regulatory penalties.

2. **Data Protection and Privacy Risks**: 
   - Failure to protect personal and sensitive stakeholder information in accordance with applicable laws could affect operations or result in significant regulatory penalties.

Mitigation measures include robust cybersecurity strategies, frameworks, processes, policies, and controls; continued investment in cybersecurity technologies; employee training on privacy by design and data protection awareness; and executive and Board oversight.","Infosys highlights the risk that rapidly evolving cyber threats may outpace its threat detection and prevention measures, including new, modified, or evolving threats to its solutions and product offerings. Cyber attacks that breach its information network, or failure to protect stakeholders’ sensitive and confidential information in line with laws and contractual obligations, could adversely affect operations and client satisfaction and lead to significant regulatory penalties.

For data protection and privacy, Infosys highlights the risk that failure to protect stakeholders’ personal and sensitive information in accordance with applicable laws may affect operations or result in significant regulatory penalties.",0.5752212389380532,0.8664103150367737
17,What did Infosys report about client demand for AI advisory and AI transformation services?,"Infosys reported that clients expect forward-looking, business-led AI advisory to support the evolution of AI roadmaps, identification of high-value use cases, and scalable business outcomes. They view Infosys positively in this context, recognizing proactive AI, automation, and strategic technology advisory as value drivers.","Infosys reported that clients increasingly recognize proactive AI, automation, and strategic technology advisory as value drivers. Clients expect forward-looking, business-led AI advisory to help evolve AI roadmaps, identify high-value use cases, and deliver scalable business outcomes, and Infosys is viewed positively in this context.",0.5806451612903226,0.9813493490219116
18,What were the major financial highlights of Infosys for FY2026?,"The major financial highlights of Infosys for FY2026 are:

- Revenues: ₹1,78,650 crore, up 9.6% year over year and 3.1% year over year in constant currency.
- Net profit: ₹29,440 crore.
- Basic earnings per share: ₹71.58, up 11.0% year over year.
- Dividend per share: ₹48.0, up 11.6% year over year.
- Free cash flow: ₹33,097 crore.
- FCF conversion: 112.3% of net profit.
- Adjusted operating margin: 21.0%.
- Buyback completed: ₹18,000 crore at ₹1,800 per share.
- Consolidated cash and investments: ₹43,075 crore.
- Return on equity: 31.6%, an improvement of 2.6% over the previous fiscal year.
- Large deal total contract value: US$14.9 billion, with net new deals accounting for 55%.
- Clients with more than US$50 million in revenue: 88, an increase of 3 clients year over year.","For FY2026, Infosys reported consolidated revenue from operations of ₹1,78,650 crore, up 9.6% YoY, and standalone revenue of ₹1,48,819 crore, up 9.0% YoY. Consolidated profit after tax was ₹29,474 crore, up 10.2%, while standalone profit after tax was ₹29,211 crore, up 14.2%. Consolidated basic EPS was ₹71.58, up 11.0%, and diluted EPS was ₹71.46, up 11.1%.

As of March 31, 2026, Infosys had consolidated total assets of ₹1,55,967 crore and total equity of ₹93,297 crore. Working capital stood at ₹40,794 crore on a standalone basis and ₹51,167 crore on a consolidated basis. Cash and investments were ₹28,662 crore standalone and ₹43,075 crore consolidated. The company remained debt-free.

Infosys completed a buyback of 10 crore equity shares at ₹1,800 per share, with a cash outflow of ₹18,000 crore excluding transaction costs. It paid an interim dividend of ₹23 per share and announced a final dividend of ₹25 per share, taking total FY2026 dividend to ₹48 per share. Including dividends and buyback, the payout ratio was 113.9%.",0.23564954682779454,0.8604620099067688
19,"What dividend did Infosys declare for FY2026, and what capital allocation approach does it follow?","For FY2026, Infosys declared an interim dividend of ₹23 per share. The capital allocation approach follows a policy of returning approximately 85% of cumulative free cash flow over a five-year period through a combination of semi-annual dividends, share buybacks, and/or special dividends, subject to applicable laws and requisite approvals.","Infosys declared an interim dividend of ₹23 per equity share and announced a final dividend of ₹25 per share for FY2026, totaling ₹48 per share.

Its capital allocation policy is to return approximately 85% of free cash flow cumulatively over a five-year period through semi-annual dividends and/or share buybacks or special dividends, while progressively increasing annual dividend per share excluding any special dividend.",0.559322033898305,0.969228982925415
20,What are the four pillars of Infosys' long-term corporate strategy?,I could not find this information in the provided documents.,"The four pillars of Infosys' long-term corporate strategy are: Scale Agile Digital, Energize the Core, Reskill our People, and Expand Localization.",0.06250000000000001,-0.02285042777657509
21,How does Infosys define its AI-first strategy and Responsible AI framework?,"Infosys defines its AI-first strategy through a two-pronged approach: capturing new demand for AI-first services across six value pools and augmenting existing services with AI to expand wallet share. The six value pools include:

1. AI Strategy & Engineering
2. Data for AI
3. Process AI
4. Agentic Legacy Modernization
5. Physical AI
6. AI Trust

The company emphasizes the importance of responsible AI practices, focusing on governance, trust frameworks, and ethical considerations across the AI lifecycle. The Responsible AI framework includes developing AI explainability, proactively addressing bias, rigorous testing, and a clear incident response plan, which help organizations manage risks while leveraging AI capabilities. Infosys promotes the establishment of a centralized Responsible AI office to oversee and ensure compliance with these practices.","Infosys defines its AI-first strategy as helping clients ideate, plan, and execute their journey to an AI future by building strong data foundations with robust cloud capabilities. It says it is reimagining itself as an AI-first organization and uses AI across digital transformation, enterprise AI adoption, automation, cloud, application development, and industry-specific solutions.

Its Responsible AI framework focuses on safeguards around privacy, ethics, and controls. Infosys says it is evangelizing Responsible AI practices within the Group and across the industry, and it has implemented an Artificial Intelligence Management System framework aligned with ISO 42001:2023 to support Responsible AI practices, regulatory adherence, efficiency, and accountability.",0.21459227467811162,0.8648719787597656
22,What consulting and digital transformation capabilities does Infosys consider its key strengths?,"""I could not find this information in the provided documents.""","Infosys identifies its key strengths as end-to-end consulting and digital transformation capabilities, including enterprise AI solutions, digital platforms such as SAP, Oracle, and Salesforce, technology transformation, and workforce transformation. It also highlights strengths in cloud advisory and cloud adoption, data and analytics, AI and automation, product engineering, cybersecurity, human experience, digital design and experience, application development, quality engineering, infrastructure management, enterprise application implementation, support and integration services, and business process management.",0.024096385542168672,0.10707613825798035
23,What is Infosys' capital allocation policy beginning FY2025?,"Effective FY2025, Infosys expects to return approximately 85% of free cash flow cumulatively over a five-year period through a combination of semiannual dividends, share buybacks, and special dividends, subject to applicable laws and requisite approvals. Under this policy, Infosys expects to progressively increase its annual dividend per share, excluding any special dividend.","Beginning FY2025, Infosys expects to return approximately 85% of free cash flow cumulatively over a five-year period through semi-annual dividends and/or share buybacks/special dividends, subject to applicable laws and required approvals. Under this policy, Infosys expects to progressively increase its annual dividend per share, excluding any special dividend.",0.8761904761904762,0.9843990802764893
24,What were the key details of Infosys' 2025 share buyback?,"The key details of Infosys' 2025 share buyback are as follows:

- **Proposed Buyback**: Up to 10,00,00,000 (Ten Crore) fully paid-up equity shares.
- **Face Value**: ₹5 per equity share.
- **Buyback Price**: ₹1,800 per equity share, payable in cash.
- **Maximum Aggregate Consideration**: Not exceeding ₹18,000 crore.
- **Record Date**: November 14, 2025.
- **Tendering Period**: Opened on November 20, 2025, and closed on November 26, 2025.
- **Equity Share Capital Before Extinguishment**: 4,15,44,01,349 equity shares.
- **Number of Equity Shares Extinguished**: 10,00,00,000 equity shares.
- **Equity Share Capital After Extinguishment**: 4,05,46,24,409 equity shares.
  
These details summarize the essential aspects of the buyback offer as per the provided context.","Infosys’ 2025 share buyback was approved by the Board on September 11, 2025, under its capital allocation policy. It was a tender offer through Indian stock exchanges for up to ₹18,000 crore at a price not exceeding ₹1,800 per share, subject to shareholder approval.

Shareholders approved it by postal ballot e-voting, with results declared on November 4, 2025. The offer was open to all equity shareholders except ADS holders. The tendering period began on November 20, 2025, and was completed on November 26, 2025.

Infosys purchased and extinguished 100,000,000 equity shares, representing 2.41% of its pre-buyback paid-up equity share capital. The buyback resulted in a cash outflow of ₹18,000 crore, approximately $2,000 million, excluding transaction costs and buyback tax. It was funded from free reserves, including securities premium. As of March 31, 2026, Infosys created a Capital Redemption Reserve of ₹50 crore, approximately $6 million, equal to the nominal value of the shares bought back.",0.26855123674911663,0.8635112047195435
25,Where are Infosys equity shares and ADRs listed?,Infosys equity shares are traded in India on the BSE and NSE. Infosys ADRs are traded on the New York Stock Exchange (NYSE) under the ticker symbol “INFY.”,Infosys equity shares are traded in India on the BSE and NSE. Its ADSs/ADRs are listed on the New York Stock Exchange under the ticker symbol “INFY.”,0.8928571428571429,0.9700502157211304
26,"How many employees did Infosys have at the end of FY2026, and what does the workforce composition look like?","As of March 31, 2026, Infosys had a total of 3,28,594 employees. The workforce composition is as follows:

- Permanent employees: 3,28,594
  - Male: 1,98,969 (60.5%)
  - Female: 1,29,625 (39.5%)
  
- Other than permanent employees: 23,501
  - Male: 18,849 (80.2%)
  - Female: 4,652 (19.8%)
  
- Total employees (Permanent + Other than Permanent): 3,52,095
  - Male: 2,17,818 (61.9%)
  - Female: 1,34,277 (38.1%)","At the end of FY2026, Infosys had 3,52,095 total employees: 3,28,594 permanent employees and 23,501 other-than-permanent employees. The workforce was 61.9% male and 38.1% female, with 2,17,818 male employees and 1,34,277 female employees. Permanent employees were 60.5% male and 39.5% female, while other-than-permanent employees were 80.2% male and 19.8% female. Infosys also reported 1,075 differently-abled employees, comprising 803 male employees and 272 female employees.",0.33962264150943394,0.9245853424072266
27,What percentage of Infosys' revenue comes from exports?,"For the year ended March 31, 2026, approximately 97.1% of consolidated revenue came from exports.",97.40% of Infosys’ total turnover comes from exports.,0.32,0.5675523281097412
28,What employee turnover trends has Infosys reported over the past three years?,"Infosys reported the following permanent employee turnover rates over the past three years:

- Fiscal 2024: 12.6%
- Fiscal 2025: 14.1%
- Fiscal 2026: 12.6%

For female permanent employees, the turnover rates were:
- Fiscal 2024: 12.5%
- Fiscal 2025: 13.6%
- Fiscal 2026: 11.6%","Infosys reported permanent employee turnover of 12.6% in fiscal 2026, down from 14.1% in fiscal 2025 and the same as 12.6% in fiscal 2024. Male turnover was 13.2% in fiscal 2026, 14.5% in fiscal 2025, and 12.6% in fiscal 2024. Female turnover was 11.6% in fiscal 2026, 13.6% in fiscal 2025, and 12.5% in fiscal 2024.",0.4000000000000001,0.925990104675293
29,What grievance redressal and employee well-being mechanisms does Infosys provide?,"Infosys provides several grievance redressal and employee well-being mechanisms, including:

1. **Resolution Hubs**: These hubs follow principles of natural justice, confidentiality, sensitivity, non-retaliation, and fairness, allowing employees and contract staff to raise workplace concerns. The investigation process enables involved parties to present facts and evidence.

2. **HEAR (Hearing Employees And Resolving)**: An independent employee grievance-resolution forum under the Human Resources Department that addresses workplace grievances unresolved at the unit HR or manager levels. It provides multiple layers of grievance redressal, including an appeal mechanism.

3. **Anti Sexual Harassment Initiative (ASHI)**: This framework aims to prevent, prohibit, and redress sexual harassment in the workplace. It includes safe reporting channels, awareness and educational interventions, and an Internal Complaints Committee framework to manage and resolve incidents.

4. **Behavior Matters Campaign**: This initiative promotes positive workplace behavior, respect, and employee engagement.

5. **HALE (Health Assessment & Lifestyle Enrichment) Program**: Offers interventions focused on physical, emotional, and social well-being, addressing employee health and lifestyle needs.

6. **Whistleblower Policy**: Aligns with legal requirements to allow employees to report concerns about discrepancies in accounting or violations of company policies anonymously, protecting them from retaliation.

7. **Employee Care Programs**: Employee rewards and recognition programs are also in place to foster a positive work environment, alongside advocacy for workplace culture that supports respect and collaboration.

These mechanisms are designed to ensure a safe, supportive, and inclusive workplace where employees can raise concerns and receive appropriate support.","Infosys provides grievance redressal through resolution hubs under an open-door policy, with forums where employees can raise workplace concerns. These hubs follow natural justice, confidentiality, sensitivity, non-retaliation and fairness, using investigations, timely action, closure, and opportunities for parties to present facts and evidence.

Key mechanisms include HEAR, an independent employee grievance resolution forum for workplace grievances unresolved at the Unit HR or Manager level. HEAR provides multiple layers of redressal with an appeal mechanism, neutral panel reviews, decentralized presence across businesses, units, geographies and affiliates, and review of anonymous concerns with the Whistleblower Office.

Infosys also provides ASHI, its enterprise-wide Anti Sexual Harassment Initiative, to prevent, prohibit and redress workplace sexual harassment. ASHI is gender-neutral, employee-centric and globally consistent, with zero tolerance for harassment and non-retaliation for those raising concerns. It uses a Grievance Redressal Body, an Internal Complaints Committee framework, Internal Committees where required under POSH, multiple safe reporting channels, awareness and enablement, monitoring and analytics. Employees can report through the ASHI web application, the InfyMe app, or by writing to GRB.

Other mechanisms include a Whistleblower Policy for reporting genuine concerns, including anonymous reporting, and review of workplace policy or process deviations with Employee Relations. Infosys also supports employee well-being through a positive, equal opportunity, discrimination- and harassment-free workplace; hybrid work flexibility; recognition and rewards; diversity, equity and inclusion; the Behavior Matters campaign promoting respect and positive behavior; and safety and conduct training for third-party personnel on its campuses.",0.34693877551020413,0.8920479416847229
